Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"Informed Consent Form for Study About People's Opinions of Controversial Behaviors  

Key Information


This research is a survey of public opinion about people's opinion concerning controversial behaviors in US society. You will be asked a series of questions about this issue.  The survey should take around 6 minutes to complete. After completing the survey, you will be paid [$0.8 USD] for your participation.
We do not ask for your name or any other information that might identify you. De-identified information may be made public or used for future research purposes.
Your participation is voluntary. You may withdraw at any time and you may choose not to answer any question but you must proceed to the final screen of the study in order to receive your completion code which you must submit in order to be paid.
Please note that this survey will contain a mention of a man raping a woman, which may provoke emotional discomfort and may pose a potential risk to you. The survey will collect information and store it a password protected drive and a password protected cloud drive for six months for research purposes and will only be accessible to the Principal Investigator.
In accordance with Mechanical Turk/Connect policies, we may reject your work if the HIT was not correctly completed or the instructions were not followed. 

If you have any questions about this research study please contact me at j.thomas@cuhk.edu.hk. If you have questions about your rights as a research subject, contact the CUHK’s Secretary of the Survey and Behavioural Research Ethics Committee (c/o Faculty Office of Social Science) at fssc02@cuhk.edu.hk
I hereby give my consent to be the subject of the research (agree constituting a signature, disagree a decline to sign).",uscitizen,"Are you a US citizen? - Yes, I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country) - Text","Are you a US citizen? - No, but I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country) - Text","Are you a US citizen? - Yes, I am a first-generation immigrant, born outside the US (enter country) - Text","Are you a US citizen? - No, but I am a first-generation immigrant, born outside the US (enter country) - Text","Are you a US citizen? - No, and I do not consider myself an immigrant, but a citizen of another country (enter country) - Text",sex,What is your sex? - Intersex/Non-binary/self-describe - Text,hispanic,"Are you of Hispanic, Latino, or Spanish origin? - Yes, other - Text",race,"What is your race or races? - American Indian or Alaska Native, print name of enrolled or principal tribe(s), for example, Navajo Nation, Blackfeet Tribe, Mayan, Aztec, Native Village of Barrow Inupiat Traditional Government, Nome Eskimo Community: - Text",What is your race or races? - Other Asian (type): - Text,What is your race or races? - Other Pacific Islander—type: - Text,What is your race or races? - Some other Race--type: - Text,town_state,region,urbanicity,age,religpref,What.is.your.religious.preference....Other..please.type....Text,educ,What.is.the.highest.degree.or.level.of.formal.schooling.you.have.completed....Grade.1.through.11..Specify...Text,employed,income,relationstatus,numchild,agechild,polparty,polideology,mediaideology,auth1,auth2,auth3,auth4,auth5,auth6,auth7,auth8,blacksmustworkup,slaveryhurtblacks,blacksgetlessdeserve,blackstryharder,feelinglatino,feelingnonlatino,religionpractice,religionimportant,natimport,trustforeigner,genderchild,genderhome,genderfamily,genderjob,abtimes,abfamily,abinformation,abconcern,abfirm,abdiscuss,abweb,pabdefect,pabhealth,pabafford,ablegal,court,On what planet do you live?,absingle1,abhusband1,abdefect1,abhealth1,ablife1,absupport1,abtri1,absingle2,abhusband2,abdefect2,abhealth2,ablife2,absupport2,abtri2,absingle3,abhusband3,abdefect3,abhealth3,ablife3,absupport3,abtri3,absingle4,abhusband4,abdefect4,abhealth4,ablife4,absupport4,abtri4,Do.you.have.anything.else.you.want.to.say.about.this.survey.,participantid,IncreaseCrime,OpenToIdeas,OvercamePrejudice,EnglishThreatened,EqualRights,workerId,assignmentId,projectId,wmww,wmbw,bmww,bmbw
8/11/23 10:46,8/11/23 10:51,IP Address,75.62.84.116,100,328,TRUE,8/11/23 10:51,R_1ghzBZvOHnC2kLA,,,,,33.5226,-86.8033,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Birmingham AL,,,64,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$100,001-125,000",divorced,5,32,Democrat,1 (extremely liberal),3,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,strongly disagree,strongly agree,agree,strongly disagree,60,60,never,,not so important,trust somewhat,strongly disagree,agree,strongly disagree,strongly disagree,0,0,all the information I need,very concerned,very unlikely to change,sometimes,no,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,No thank you,A04D95DEA6604EE98CF27F20FD2D620F,,,,,,,75ccafe2-9106-4ecb-8bdb-04b904bd0c91,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,,1
8/11/23 10:47,8/11/23 10:51,IP Address,104.151.174.150,100,278,TRUE,8/11/23 10:51,R_2rkN18FQnrqNI6v,,,,,35.664,-97.1997,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"luther, ok",,,52,Catholic,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$50,001-75,000",married/civil union,1,21,Democrat,3,2,independent,self-reliant,considerate,curious,polite,imaginative,open-minded,adaptable,strongly disagree,strongly agree,strongly agree,strongly disagree,88,88,once per week,4,somewhat important,trust somewhat,disagree,disagree,disagree,strongly disagree,0,0,some of the information I need,somewhat concerned,somewhat unlikely to change,almost never,no,no,yes,no,legal under certain circumstances,no,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,,,,,,,,B76EA336606B44CEA4005B8861621321,,,,,,,3b2f227e-fac9-4a4d-8c2a-c03d54be6cb6,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,1,0
8/11/23 10:43,8/11/23 10:51,IP Address,184.94.132.25,100,470,TRUE,8/11/23 10:51,R_1msIuJmy0RMLHSb,,,,,45.1386,-95.0525,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,"American Indian or Alaska Native, print name of enrolled or principal tribe(s), for example, Navajo Nation, Blackfeet Tribe, Mayan, Aztec, Native Village of Barrow Inupiat Traditional Government, Nome Eskimo Community:",Alaska Native,,,,Minnesota,,,33,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$25,001-50,000",single/never married,0,,Republican,6,4,respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,open-minded,disciplined,neither agree nor disagree,neither agree nor disagree,agree,agree,63,50,once per month,3,somewhat important,distrust somewhat,agree,agree,agree,disagree,0,0,very little information I need,not concerned at all,somewhat unlikely to change,almost never,no,yes,yes,yes,legal under certain circumstances,no,Earth,,,,,,,,no,no,yes,yes,yes,no,no,,,,,,,,,,,,,,,Nothing else ,B47FE2C51B7C4FE793F23B2DCE77F5AE,,,,,,,b386152c-6623-4c1a-a549-9f7206795d3e,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,1,0,0
8/11/23 10:47,8/11/23 10:51,IP Address,74.89.193.170,100,271,TRUE,8/11/23 10:51,R_3HtaU7OeV4Xvzsg,,,,,41.0551,-72.4289,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"New York City, NY",,,54,Catholic,,"1 or more years of college credit, no degree,",,yes,"$75,001-100,000",married/civil union,0,,Democrat,3,3,respectful of their elders,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,strongly agree,agree,strongly disagree,75,82,once per year,1,not so important,trust completely,strongly disagree,disagree,strongly disagree,strongly disagree,,4,most of the information I need,very concerned,somewhat unlikely to change,sometimes,yes,yes,yes,yes,never legal under any circumstance,yes,Earth,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,Thank you and good luck with your work,E9878BEA3E014E7BB84356840E3C80D7,,,,,,,86f2ebb6-b56d-420d-b0ed-27e9bd3d38ab,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,1,0,0,0
8/11/23 10:44,8/11/23 10:52,IP Address,24.104.207.153,100,433,TRUE,8/11/23 10:52,R_2QQcTjzIyPikHgR,,,,,40.9285,-73.8282,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,,,,,,,,,,Yonkers,,,68,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$25,001-50,000",,0,,Democrat,,2,respectful of their elders,obedient,considerate,good mannered,polite,orderly,open-minded,adaptable,agree,neither agree nor disagree,disagree,agree,50,50,never,3,very important,trust somewhat,disagree,disagree,disagree,disagree,,0,all the information I need,somewhat concerned,very unlikely to change,sometimes,no,yes,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,,,,,No,B2A470B2B06140B5A52CA539A5BE53E6,,,,,,,8c73ff76-c26d-4002-b163-eba6e339b9b0,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,1,0,0
8/11/23 10:44,8/11/23 10:52,IP Address,154.6.84.21,100,429,TRUE,8/11/23 10:52,R_2eV8thSld3FC7gg,,,,,38.3467,-81.6359,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,West Virginia ,,,43,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"Above $150,000",married/civil union,1,5,no party,4,5,respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,open-minded,disciplined,agree,disagree,disagree,disagree,99,99,once per week,5,very important,trust completely,strongly disagree,strongly disagree,strongly disagree,disagree,,0,all the information I need,very concerned,very unlikely to change,sometimes,yes,no,no,no,never legal under any circumstance,yes,Earth,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,21DADAA951224F9396F7EA60E34FDFF9,,,,,,,1439ed4e-2116-46b0-a7a5-4ff2fb634a99,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,,1
8/11/23 10:43,8/11/23 10:52,IP Address,104.229.196.8,100,516,TRUE,8/11/23 10:52,R_0Arc1oHoK0cdDFv,,,,,43.1702,-77.6923,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"Yes, Puerto Rican",,White,,,,,New York,,,31,Catholic,,Regular high school diploma,,yes,"$25,001-50,000",single/never married,0,,Republican,5,4,independent,self-reliant,considerate,good mannered,polite,orderly,open-minded,disciplined,neither agree nor disagree,agree,disagree,neither agree nor disagree,68,60,once per month,3,somewhat important,trust somewhat,disagree,agree,disagree,agree,,0,most of the information I need,somewhat concerned,somewhat unlikely to change,sometimes,yes,yes,yes,no,legal under certain circumstances,no,Earth,,,,,,,,,,,,,,,yes,yes,no,yes,yes,yes,no,,,,,,,,,49B152FC056A4984943D43AFA9FE4AAC,,,,,,,7c134e6d-a56d-4050-aaa0-bf5db592197e,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,1,0
8/11/23 10:46,8/11/23 10:52,IP Address,64.92.6.219,100,341,TRUE,8/11/23 10:52,R_1JWMZwYUlZswwKP,,,,,29.7819,-95.8315,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"Yes, other",honduras,White,,,,,"katy, texas",,,40,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",single/never married,0,,Independent,4,4,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,disciplined,neither agree nor disagree,strongly agree,agree,agree,99,99,more once per year but less than once per month,3,very important,trust somewhat,disagree,disagree,disagree,disagree,,1,most of the information I need,somewhat concerned,very unlikely to change,almost never,no,no,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,,,,,,,thanks,E7403536FA54483B8A59905B91672F6B,,,,,,,eef6d558-5e51-4563-905f-ff25e8b69d22,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,1,0
8/11/23 10:41,8/11/23 10:52,IP Address,24.34.126.240,100,680,TRUE,8/11/23 10:52,R_1jqhqpYjz1mgJcM,,,,,41.7083,-70.2239,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,West Yarmouth Massachusetts,,,77,Catholic,,"1 or more years of college credit, no degree,",,yes,"$25,001-50,000",divorced,3,28,Independent,6,3,respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,open-minded,disciplined,agree,disagree,strongly disagree,agree,50,50,once per year,4,very important,distrust somewhat,agree,agree,agree,agree,,0,most of the information I need,very concerned,very unlikely to change,almost never,no,yes,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,yes,no,yes,yes,yes,no,no,,,,,,,,N/A,58CBADD914294AB69955A7541368516C,,,,,,,c52ead5b-7567-4e8f-ac9f-f8e6bfc6a773,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,1,0
8/11/23 10:44,8/11/23 10:52,IP Address,216.14.159.172,100,515,TRUE,8/11/23 10:52,R_wZfDEw2qBI93X5D,,,,,35.9463,-95.8757,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,oklahoma,,,23,Protestant,,"Bachelor’s degree (for example: BA, BS)",,no,"$0-25,000",single/never married,0,,Republican,7 (extremely conservative),7 (extremely conservative),respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,loyal,disciplined,strongly agree,agree,strongly agree,strongly agree,7,99,more than once per week,,very important,distrust somewhat,strongly agree,agree,strongly agree,agree,,0,all the information I need,very concerned,very unlikely to change,very often,yes,yes,yes,yes,legal under any circumstances,yes,Earth,yes,no,yes,yes,yes,yes,no,,,,,,,,,,,,,,,,,,,,,,Thumbs Up,0BBD2B422E1244998DFC59649560730B,,,,,,,571abfb6-a6ef-4cf9-b066-8fc4f02f34a4,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,1,0,0,0
8/11/23 10:47,8/11/23 10:53,IP Address,67.9.33.185,100,326,TRUE,8/11/23 10:53,R_3wUao8wRnzXOY6t,,,,,27.787,-82.6761,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"tampa, florida",,,28,Catholic,,"Some college credit, but less than 1 year of college credit,",,yes,"$0-25,000",not married but in a cohabitating relationship,0,,Independent,4,4,respectful of their elders,self-reliant,considerate,curious,free-spirited,imaginative,loyal,adaptable,strongly agree,disagree,strongly disagree,strongly agree,50,50,never,4,somewhat important,trust somewhat,disagree,agree,disagree,agree,0,0,all the information I need,somewhat concerned,very unlikely to change,almost never,no,yes,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,8E08D525B613444285E8D230AF384CE9,,,,,,,273ceea4-be00-4a0c-92c4-f2a0ce19b49d,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,,1
8/11/23 10:43,8/11/23 10:53,IP Address,73.235.48.167,100,570,TRUE,8/11/23 10:53,R_2bIyIdwIRQJZwwS,,,,,36.7986,-119.7617,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Roseville, CA",,,46,Catholic,,"Bachelor’s degree (for example: BA, BS)",,no,"$0-25,000",married/civil union,0,,Republican,6,5,independent,self-reliant,well-behaved,curious,polite,imaginative,open-minded,disciplined,agree,neither agree nor disagree,neither agree nor disagree,agree,50,50,once per year,2,very important,trust somewhat,disagree,agree,disagree,agree,0,0,most of the information I need,somewhat concerned,somewhat unlikely to change,almost never,no,no,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,,,,,,,,1EC68FB44F3E4137B7AB7E4403CEB98F,,,,,,,73e66ae5-5ef7-4434-9268-05dc2992e6a7,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,1,0
8/11/23 10:42,8/11/23 10:53,IP Address,102.129.234.13,100,681,TRUE,8/11/23 10:53,R_21vOf6TJ77VFpOM,,,,,32.7797,-96.8022,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,"Harris County, texas",,,30,Catholic,,"Professional degree beyond a bachelor’s degree (for example MD, DDS, DVM, LLB, JD)",,yes,"$50,001-75,000",not married but in a cohabitating relationship,0,,Republican,7 (extremely conservative),5,respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,loyal,disciplined,neither agree nor disagree,agree,agree,agree,50,70,once per week,5,very important,trust somewhat,disagree,disagree,disagree,disagree,,0,some of the information I need,not very concerned,somewhat unlikely to change,sometimes,no,yes,yes,yes,legal under certain circumstances,no,Earth,,,,,,,,,,,,,,,,,,,,,,yes,no,yes,yes,yes,yes,no,,6BCA5C6807EF4639AC02A30156B71119,,,,,,,aa6e8b28-b2c1-48bf-b325-e47e431e0bbb,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,,1
8/11/23 10:50,8/11/23 10:54,IP Address,208.88.65.5,100,249,TRUE,8/11/23 10:54,R_1KpsiIam5NtfZGz,,,,,32.5057,-93.749,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"shreveport, la",,,43,Catholic,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$50,001-75,000",married/civil union,2,19,Republican,5,5,respectful of their elders,self-reliant,well-behaved,good mannered,polite,orderly,open-minded,disciplined,disagree,agree,agree,disagree,60,60,more than once per week,4,very important,trust somewhat,disagree,disagree,disagree,disagree,0,0,all the information I need,somewhat concerned,somewhat unlikely to change,sometimes,no,no,no,no,legal under certain circumstances,yes,Earth,,,,,,,,no,no,no,yes,yes,no,no,,,,,,,,,,,,,,,no,F82D519FB0BA40059E93AC35E1735EA5,,,,,,,8b0c8633-de1b-41d6-b90f-a56fea3a30ba,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,1,0,0
8/11/23 10:41,8/11/23 10:54,IP Address,98.59.124.7,100,748,TRUE,8/11/23 10:54,R_3rUFPaYhFOenVlh,,,,,44.8058,-93.6071,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,"White,Black or African American",,,,,New Ulm,,,32,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$0-25,000",single/never married,0,,Republican,7 (extremely conservative),7 (extremely conservative),respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,loyal,disciplined,strongly agree,strongly disagree,strongly disagree,strongly agree,60,40,once per week,5,somewhat important,trust somewhat,strongly disagree,disagree,strongly disagree,strongly disagree,0,3,all the information I need,very concerned,very unlikely to change,sometimes,yes,no,no,no,never legal under any circumstance,yes,Earth,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,I'm Roman Catholic and staunchly opposed to abortion in any circumstances.,CEC7A4B04C6A45F18B8573869B6F8D88,,,,,,,13ca4647-35df-4d98-89b2-4d54364c0597,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,1,0,0,0
8/11/23 10:41,8/11/23 10:54,IP Address,104.175.243.219,100,773,TRUE,8/11/23 10:54,R_6Vw0CCuShOIBSBr,,,,,34.0032,-117.9617,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"Yes, Mexican, Mexican American, Chicano",,White,,,,,Los Angeles ,,,46,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$100,001-125,000",single/never married,1,21,Independent,2,3,respectful of their elders,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,agree,neither agree nor disagree,neither agree nor disagree,85,75,more once per year but less than once per month,1,not so important,trust somewhat,disagree,agree,disagree,disagree,1,3,most of the information I need,very concerned,somewhat unlikely to change,sometimes,no,yes,yes,yes,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,Nothing.,C84C7C0D639341A092B91A043741A12F,,,,,,,32236dca-c3b4-4eb1-9c93-87912b2e9c4e,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,,1
8/11/23 10:48,8/11/23 10:54,IP Address,68.39.238.227,100,333,TRUE,8/11/23 10:54,R_vqLV1Egq5ycUk93,,,,,41.151,-85.125,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,,,,,Christian,,"Bachelor’s degree (for example: BA, BS)",,no,"$0-25,000",married/civil union,0,,Republican,4,5,independent,self-reliant,considerate,good mannered,polite,orderly,loyal,disciplined,agree,agree,disagree,disagree,50,80,once per year,2,somewhat important,trust somewhat,disagree,agree,disagree,agree,0,4,most of the information I need,not very concerned,somewhat unlikely to change,sometimes,no,yes,yes,no,legal under certain circumstances,no,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,6E33511650414D8D89EB66E55518885F,,,,,,,c7317775-078f-40a4-8180-d25586be530c,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,,1
8/11/23 10:50,8/11/23 10:54,IP Address,23.114.41.58,100,243,TRUE,8/11/23 10:54,R_11XbIDi3eJbnVZB,,,,,34.2243,-77.8849,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Suburb NC,,,23,None,,"Bachelor’s degree (for example: BA, BS)",,no,"$0-25,000",single/never married,0,,Republican,5,3,respectful of their elders,self-reliant,well-behaved,curious,free-spirited,imaginative,open-minded,disciplined,agree,disagree,strongly disagree,neither agree nor disagree,50,50,never,1,somewhat important,trust somewhat,disagree,agree,disagree,disagree,,0,very little information I need,not concerned at all,somewhat unlikely to change,almost never,no,yes,yes,yes,legal under any circumstances,no,Earth,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,D90BB8A6B81D4135B1E21DFFC34DC433,,,,,,,2041cb37-7ade-4ab2-ae39-887d59fe39e4,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,1,0,0,0
8/11/23 10:50,8/11/23 10:54,IP Address,35.142.105.121,100,279,TRUE,8/11/23 10:54,R_1dyOZXYsLwviQSa,,,,,28.2365,-82.3289,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Land O Lakes,,,43,Catholic,,"Bachelor’s degree (for example: BA, BS)",,no,"$0-25,000",married/civil union,2,1,Independent,4,4,respectful of their elders,self-reliant,considerate,good mannered,polite,imaginative,open-minded,adaptable,agree,strongly disagree,disagree,neither agree nor disagree,80,80,never,3,somewhat important,trust somewhat,disagree,disagree,disagree,strongly disagree,,0,most of the information I need,somewhat concerned,very unlikely to change,almost never,no,no,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,,,,,,,,75A666C472C940BEB9EDE79DDE1ED90C,,,,,,,9ca746ff-761c-424a-926b-7fd36a74693f,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,1,0
8/11/23 10:50,8/11/23 10:54,IP Address,72.80.104.13,100,242,TRUE,8/11/23 10:54,R_2uE4aAQvX3z8Ug2,,,,,40.7279,-73.5118,anonymous,EN,Agree,"Yes, I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country)",Italy,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Massapequa,,,34,Catholic,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$75,001-100,000",married/civil union,1,2,Independent,5,5,respectful of their elders,self-reliant,well-behaved,curious,free-spirited,imaginative,open-minded,adaptable,agree,disagree,disagree,agree,80,85,more once per year but less than once per month,3,somewhat important,trust somewhat,disagree,agree,disagree,disagree,,0,most of the information I need,not very concerned,somewhat unlikely to change,sometimes,no,yes,yes,yes,legal under certain circumstances,no,Earth,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,,,,,,,,,,,,,AB6F8F6582094B148774F46B592711EE,,,,,,,f7cdf029-f36b-4dba-bd4b-e88b0bf75519,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,1,0,0,0
8/11/23 10:49,8/11/23 10:54,IP Address,172.56.24.106,100,333,TRUE,8/11/23 10:54,R_3iVvysAlt2Ex9E8,,,,,29.7738,-95.406,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Vietnamese,,,,,Houston,,,37,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$100,001-125,000",single/never married,0,,Democrat,1 (extremely liberal),1 (extremely liberal),independent,self-reliant,well-behaved,curious,free-spirited,imaginative,open-minded,adaptable,strongly agree,strongly disagree,strongly disagree,strongly agree,40,50,more once per year but less than once per month,4,very important,distrust somewhat,disagree,strongly agree,strongly disagree,disagree,0,0,all the information I need,very concerned,somewhat unlikely to change,very often,yes,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,yes,no,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,8CF5E64580B947019FC5D31BA9F133BA,,,,,,,4c922483-7dd5-44a5-92a9-51f011642c05,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,1,0,0
8/11/23 10:45,8/11/23 10:55,IP Address,74.74.203.104,100,567,TRUE,8/11/23 10:55,R_2BxhKNRjVw0cE99,,,,,42.6955,-73.08,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"North Adams, MA",,,56,Catholic,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,no,"$0-25,000",married/civil union,1,22,Democrat,4,4,respectful of their elders,obedient,considerate,good mannered,polite,orderly,loyal,disciplined,disagree,strongly agree,agree,strongly disagree,85,85,once per year,1,very important,trust somewhat,disagree,disagree,strongly disagree,disagree,0,0,most of the information I need,somewhat concerned,very unlikely to change,almost never,no,yes,yes,yes,legal under any circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,,,,,,,,,,,,,D1A89569B68E47E0A04F5483F8E0725C,,,,,,,586fdf27-3918-4675-a61c-5c1ff7b33013,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,1,0,0,0
